Ensembl_ID	HGNC_symbol	logFC	Fold.Change	P.Value	adj.P.Val
ENSG00000165091	TMC1	-0.125630073326401	-1.09098409799315	0.154141438244942	0.843934477692316
ENSG00000175544	CABP4	-0.140793778895923	-1.10251155706448	0.154143372059193	0.843934477692316
ENSG00000137841	PLCB2	-0.21296564541693	-1.15906835093341	0.154156750919765	0.843934477692316
ENSG00000246228	CASC8	-0.124625933877027	-1.09022501933427	0.154243961823991	0.843934477692316
ENSG00000164073	MFSD8	0.151822877841923	1.11097232429386	0.154277770463915	0.843934477692316
ENSG00000179978		-0.312697129729214	-1.24202751101418	0.154294848523197	0.843934477692316
ENSG00000203811	HIST2H3C	-0.143712950688154	-1.1047446547361	0.154346970603838	0.843934477692316
ENSG00000233864	TTTY15	0.142600295583567	1.10389296684213	0.154477728456636	0.843934477692316
ENSG00000189269	DRICH1	-0.182707571119826	-1.13501201614437	0.154494655422279	0.843934477692316
ENSG00000147419	CCDC25	0.320940851998038	1.24914491182219	0.154495531316924	0.843934477692316
ENSG00000270276	HIST2H4B	-0.135228340980935	-1.09826662698178	0.154501476440222	0.843934477692316
ENSG00000145416	MARCH1	-0.163537848980041	-1.12003036767544	0.154511561623942	0.843934477692316
ENSG00000181004	BBS12	0.19246049257396	1.14271092955073	0.154522300658633	0.843934477692316
ENSG00000137094	DNAJB5	-0.246646743016078	-1.18644624994626	0.154606356083386	0.844146806552721
ENSG00000279000	OR10A6	0.159799327631649	1.11713173928226	0.154868238125138	0.844611573902433
ENSG00000101892	ATP1B4	-0.156155904754069	-1.11431406259619	0.154898519316144	0.844611573902433
ENSG00000215003	RPL15P20	0.161053541870443	1.11810334569061	0.155002187857744	0.844611573902433
ENSG00000186994	KANK3	-0.178354389991489	-1.13159239807005	0.155042488787491	0.844611573902433
ENSG00000262576	PCDHGA4	-0.180714959868655	-1.13344545043781	0.155054561657351	0.844611573902433
ENSG00000186188	FFAR4	-0.239672748947663	-1.18072480353146	0.155056809740854	0.844611573902433
ENSG00000131845	ZNF304	0.151278848950396	1.11055346439494	0.15506528571406	0.844611573902433
ENSG00000168703	WFDC12	-0.154126758510605	-1.11274788488307	0.155178429728935	0.844611573902433
ENSG00000119514	GALNT12	0.174862171456181	1.12885655381688	0.155179584904634	0.844611573902433
ENSG00000116035	VAX2	0.124534727953875	1.09015609843728	0.155188027456311	0.844611573902433
ENSG00000142528	ZNF473	-0.194703763532417	-1.14448913225319	0.155228823185541	0.844611573902433
ENSG00000172965	MIR4435-2HG	0.134352542835374	1.09760011884585	0.155256500223002	0.844611573902433
ENSG00000204740	MALRD1	-0.158948446032665	-1.11647306467739	0.155381683940914	0.844611573902433
ENSG00000140807	NKD1	-0.205234840662203	-1.15287399536664	0.155431794625578	0.844611573902433
ENSG00000144824	PHLDB2	-0.152985447349336	-1.11186794190543	0.155448777645919	0.844611573902433
ENSG00000157399	ARSE	-0.163659480294149	-1.12012479962707	0.155471036548305	0.844611573902433
ENSG00000180068	OR3A4P	0.140248480075657	1.10209491693575	0.155505151245988	0.844611573902433
ENSG00000237388	OR4A47	-0.142504258085052	-1.10381948520698	0.155509494014626	0.844611573902433
ENSG00000229376	CICP3	-0.135023888095133	-1.09811099612083	0.155517995204147	0.844611573902433
ENSG00000155265	GOLGA7B	0.241953389641317	1.18259279260974	0.155567297911926	0.844611573902433
ENSG00000141756	FKBP10	0.207416021583569	1.15461832008992	0.155646798841575	0.844611573902433
ENSG00000232963	HMGN2P20	-0.159656709283726	-1.11702131011752	0.1556549054238	0.844611573902433
ENSG00000125967	NECAB3	-0.340968519905615	-1.26660661563637	0.155663492448575	0.844611573902433
ENSG00000185627	PSMD13	-0.15316750505046	-1.1120082604679	0.155676486140167	0.844611573902433
ENSG00000223641	TTTY17C	0.15093748357456	1.11029072026512	0.155692476442992	0.844611573902433
ENSG00000176289	IDSP1	0.176868879085352	1.13042782228823	0.155695289393137	0.844611573902433
ENSG00000137634	NXPE4	-0.143620191455746	-1.1046736265777	0.155721413701965	0.844611573902433
ENSG00000211863	TRAJ26	-0.19999657794291	-1.14869563030015	0.155748204277535	0.844611573902433
ENSG00000157077	ZFYVE9	-0.159090292021483	-1.11658284187004	0.155830691753288	0.844611573902433
ENSG00000156017	CARNMT1	-0.136710645136065	-1.09939562635822	0.155949965344332	0.844634697203516
ENSG00000227233	CICP17	0.132702048447673	1.09634514331583	0.155985860262181	0.844634697203516
ENSG00000181409	AATK	-0.155737158895828	-1.11399067707546	0.156135770593423	0.844828250805678
ENSG00000177640	CASC2	0.137271185117235	1.09982286490872	0.156138438615343	0.844828250805678
ENSG00000213642		-0.141857520883438	-1.10332477141241	0.156191304349704	0.844828250805678
ENSG00000197992	CLEC9A	-0.192855276277036	-1.14302366742576	0.156219459248899	0.844828250805678
ENSG00000246763	RGMB-AS1	0.140343553147333	1.10216754697786	0.156255846469811	0.844828250805678
ENSG00000249662	LINC02218	0.127809402325121	1.09263337932102	0.15625971618194	0.844828250805678
ENSG00000269713	NBPF9	-0.172435042675904	-1.1269590101809	0.156260218456422	0.844828250805678
ENSG00000103353	UBFD1	-0.161466133454341	-1.11842315409728	0.156261725912549	0.844828250805678
ENSG00000274349	ZNF658	0.138539369369554	1.10079007641872	0.156315110807317	0.844828250805678
ENSG00000198610	AKR1C4	0.164113102183323	1.12047705218486	0.156366821165331	0.844828250805678
ENSG00000131263	RLIM	0.14842357215258	1.10835771153329	0.156398522616832	0.844828250805678
ENSG00000168003	SLC3A2	0.200691780309672	1.14924929433659	0.156470555246709	0.844828250805678
ENSG00000115561	CHMP3	0.152230410333526	1.11128619608245	0.156502251120308	0.844828250805678
ENSG00000186119	OR5D18	-0.145009005376515	-1.10573755536932	0.156694857172427	0.844828250805678
ENSG00000270601	PRAMEF5	0.146470221609317	1.10685805563285	0.156760562402606	0.844828250805678
ENSG00000090975	PITPNM2	-0.141891332998727	-1.10335063008696	0.156797081928672	0.844828250805678
ENSG00000177096	FAM109B	-0.147034867294179	-1.10729134536267	0.156860331830449	0.844828250805678
ENSG00000172840	PDP2	0.138110601979852	1.10046297142089	0.156990123971486	0.844828250805678
ENSG00000245552		0.186264845314222	1.13781408495045	0.157018962478769	0.844828250805678
ENSG00000165895	ARHGAP42	0.144006711551451	1.10496962520938	0.157048219818926	0.844828250805678
ENSG00000173572	NLRP13	0.140691660226147	1.1024335204553	0.157049529899871	0.844828250805678
ENSG00000250318		0.1361645257105	1.09897953864255	0.157081256513327	0.844828250805678
ENSG00000141753	IGFBP4	0.20974746888512	1.15648573350162	0.157129376555212	0.844828250805678
ENSG00000152492	CCDC50	0.166412370032776	1.12226421497831	0.157139031771335	0.844828250805678
ENSG00000257500		0.168761865668355	1.12409336320779	0.157163481769643	0.844828250805678
ENSG00000110203	FOLR3	0.139631784832381	1.10162391548975	0.157187302733318	0.844828250805678
ENSG00000138615	CILP	-0.164060649300762	-1.12043631510518	0.157190085290251	0.844828250805678
ENSG00000248109	MARCOL	0.184246964246468	1.13622374984287	0.157224977990173	0.844828250805678
ENSG00000089157	RPLP0	-0.394594475242224	-1.3145731970665	0.157278349301525	0.844828250805678
ENSG00000223889		0.16070954606216	1.11783677721827	0.157284232776275	0.844828250805678
ENSG00000078098	FAP	-0.181516323869295	-1.13407521256072	0.157316472786903	0.844828250805678
ENSG00000112038	OPRM1	-0.148616840956039	-1.10850620120819	0.157368669343096	0.844828250805678
ENSG00000221957	KIR2DS4	0.178002033774628	1.13131605766685	0.157409580298475	0.844828250805678
ENSG00000257221		-0.13284949730456	-1.0964571996373	0.157481853839734	0.844828250805678
ENSG00000223566	TNRC18P2	-0.13927405866478	-1.10135079411835	0.157510293518753	0.844828250805678
ENSG00000217929	CICP18	0.200643306917562	1.14921068113405	0.157547616853236	0.844828250805678
ENSG00000084453	SLCO1A2	-0.518381964025684	-1.43234791555319	0.157559413237244	0.844828250805678
ENSG00000236886		-0.189755909347683	-1.14057072552922	0.157588228556564	0.844828250805678
ENSG00000188408	MAGEB5	0.237806528035557	1.17919844578437	0.157660667909223	0.844828250805678
ENSG00000270231	NBPF8	-0.149273376074245	-1.10901076998414	0.157692489789429	0.844828250805678
ENSG00000196184	OR10J1	-0.117972339738995	-1.08520856537796	0.157723063734841	0.844828250805678
ENSG00000230535	BASP1P1	0.149616481742615	1.10927454931447	0.157736851570085	0.844828250805678
ENSG00000169515	CCDC8	0.139684795671852	1.10166439464841	0.157768277593731	0.844828250805678
ENSG00000184216	IRAK1	-0.152769866032948	-1.11170180835698	0.15779889722553	0.844828250805678
ENSG00000237276	ANO7L1	-0.202001727719648	-1.15029327089959	0.157813596328536	0.844828250805678
ENSG00000184898	RBM43	0.192783404068957	1.14296672567005	0.157854921094659	0.844828250805678
ENSG00000138780	GSTCD	0.14074013202954	1.10247056074243	0.15788489905256	0.844828250805678
ENSG00000196422	PPP1R26	0.265058377261505	1.20168467355284	0.157903103720959	0.844828250805678
ENSG00000134389	CFHR5	-0.135868645539385	-1.09875417368108	0.157918386657279	0.844828250805678
ENSG00000162885	B3GALNT2	0.157429419948316	1.11529813918597	0.158066338636155	0.844828250805678
ENSG00000101311	FERMT1	-0.212191852879053	-1.15844684885771	0.158069252705551	0.844828250805678
ENSG00000236336		0.140643991659554	1.10239709518452	0.158085349603385	0.844828250805678
ENSG00000262461	SPDYE9P	-0.174038567411357	-1.12821229743138	0.15810376540888	0.844828250805678
ENSG00000198923		0.159842534740983	1.11716519663438	0.158110404364039	0.844828250805678
ENSG00000180745	CLRN3	0.192785848934704	1.14296866260231	0.158131433367144	0.844828250805678
ENSG00000102349	KLF8	-0.163108845529515	-1.11969736212333	0.158214245272227	0.844828250805678
ENSG00000005884	ITGA3	-0.130340346949299	-1.09455188711912	0.158215467204546	0.844828250805678
ENSG00000224982	TMEM233	-0.138981026076779	-1.10112711628569	0.158300848694986	0.844828250805678
ENSG00000166866	MYO1A	0.148608056784443	1.10849945184068	0.158304917324674	0.844828250805678
ENSG00000120159	CAAP1	0.189548340586962	1.1404066369207	0.158307936983314	0.844828250805678
ENSG00000169967	MAP3K2	0.256879921966341	1.19489174778605	0.158316077495801	0.844828250805678
ENSG00000108588	CCDC47	0.296808690165512	1.22842407339876	0.158319910970884	0.844828250805678
ENSG00000149591	TAGLN	0.221044999158092	1.16557755314315	0.158349677542346	0.844828250805678
ENSG00000054654	SYNE2	-0.148598063678292	-1.10849177363148	0.15835042332621	0.844828250805678
ENSG00000108932	SLC16A6	-0.129702047799598	-1.09406772588767	0.158402457540164	0.844828250805678
ENSG00000179813	FAM216B	-0.143498608209519	-1.10458053403742	0.158409986591907	0.844828250805678
ENSG00000168509	HFE2	0.167975481291185	1.12348080923003	0.158492073398643	0.844828250805678
ENSG00000242086	LINC00969	-0.17201921539136	-1.126634234145	0.158514228270184	0.844828250805678
ENSG00000172331	BPGM	-0.15996008085647	-1.11725622334158	0.158521357976272	0.844828250805678
ENSG00000126216	TUBGCP3	-0.147585102588051	-1.10771374022953	0.158529790330151	0.844828250805678
ENSG00000203819		-0.178259646233619	-1.1315180872886	0.158576380957488	0.844828250805678
ENSG00000132680	KHDC4	-0.135471358000542	-1.09845164180133	0.158578902450315	0.844828250805678
ENSG00000270727		-0.170854070875487	-1.12572471291636	0.158682812877804	0.844828250805678
ENSG00000166794	PPIB	-0.142747342261479	-1.10400548685617	0.158710131894764	0.844828250805678
ENSG00000155761	SPAG17	0.145896546620012	1.10641801076162	0.158827929913345	0.844828250805678
ENSG00000188620	HMX3	0.118596041970003	1.08567782139646	0.158856303510821	0.844828250805678
ENSG00000079112	CDH17	-0.161092205419846	-1.11813331073658	0.158913516000984	0.844828250805678
ENSG00000207965	MIR629	0.209935585789591	1.15663654063304	0.158953450628113	0.844828250805678
ENSG00000198039	ZNF273	0.130066841931868	1.09434440248132	0.158965334409903	0.844828250805678
ENSG00000226485	RBM22P3	-0.132619970740378	-1.09628277189738	0.158992899206693	0.844828250805678
ENSG00000254521	SIGLEC12	0.150832291975549	1.11020976830012	0.158999436231243	0.844828250805678
ENSG00000137878	GCOM1	0.234789492605583	1.17673502421648	0.159061607772542	0.844828250805678
ENSG00000228340	MIR646HG	-0.166490098450799	-1.12232468109867	0.159064022145447	0.844828250805678
ENSG00000125872	LRRN4	0.126622884008368	1.09173513227989	0.159098208817958	0.844828250805678
ENSG00000167653	PSCA	0.157806319396327	1.11558954530724	0.159131380496229	0.844828250805678
ENSG00000138346	DNA2	0.183303432115786	1.13548089491283	0.159139830326395	0.844828250805678
ENSG00000181752	OR8K5	0.131842931711525	1.09569247033536	0.159147187672456	0.844828250805678
ENSG00000215912	TTC34	0.124206419098507	1.08990804381042	0.159245991870164	0.844828250805678
ENSG00000262587		0.143744331833929	1.10476868513	0.159293018944933	0.844828250805678
ENSG00000099958	DERL3	0.157264306907475	1.11517050325141	0.159303566912015	0.844828250805678
ENSG00000100324	TAB1	0.154838778187644	1.11329719981977	0.159329827197034	0.844828250805678
ENSG00000120436	GPR31	-0.183972042131605	-1.13600724998243	0.159357095959511	0.844828250805678
ENSG00000122678	POLM	-0.122248841051101	-1.08843016169542	0.159406765746879	0.844828250805678
ENSG00000198556	ZNF789	-0.143680653363302	-1.10471992331567	0.159482722478702	0.844828250805678
ENSG00000229132	EIF4A1P10	-0.147683092685738	-1.10778898042991	0.159589743960842	0.844828250805678
ENSG00000134042	MRO	0.26596585446268	1.20244078933357	0.159631018040381	0.844828250805678
ENSG00000167393	PPP2R3B	-0.174864512211649	-1.12885838537464	0.159638981921741	0.844828250805678
ENSG00000233868		-0.140245883400469	-1.10209293330104	0.159774370126188	0.844828250805678
ENSG00000166106	ADAMTS15	-0.137316342027349	-1.09985729032651	0.159781515079246	0.844828250805678
ENSG00000211750	TRBV24-1	0.15372889816151	1.11244105827765	0.159861536393229	0.844828250805678
ENSG00000272913		-0.206689719204059	-1.15403719174721	0.159909456446136	0.844828250805678
ENSG00000149295	DRD2	-0.12680363375859	-1.09187192017255	0.159936943706791	0.844828250805678
ENSG00000205426	KRT81	0.157971879039086	1.11571757458535	0.159959319015635	0.844828250805678
ENSG00000225493	LINC01107	-0.150501025191135	-1.10995487493106	0.159977590036317	0.844828250805678
ENSG00000174996	KLC2	0.196892495998145	1.1462267702022	0.159979163926565	0.844828250805678
ENSG00000130733	YIPF2	0.235774704352258	1.17753888718007	0.159981012882428	0.844828250805678
ENSG00000176183		-0.273671443593557	-1.2088803365562	0.159992954086077	0.844828250805678
ENSG00000127993	RBM48	-0.145604228271685	-1.10619385145404	0.160009400790173	0.844828250805678
ENSG00000186280	KDM4D	0.137942838492781	1.10033501175751	0.160030631194587	0.844828250805678
ENSG00000269293	ZSCAN16-AS1	0.17424776550344	1.12837590579369	0.160061650573597	0.844828250805678
ENSG00000135114	OASL	0.152718855781722	1.11166250193088	0.160150410118344	0.844828250805678
ENSG00000101695	RNF125	-0.146535639539344	-1.10690824642332	0.160208315455904	0.844828250805678
ENSG00000259790	ANP32BP1	-0.30676420412007	-1.23693029673212	0.160449979772735	0.844828250805678
ENSG00000267309		-0.187317507777132	-1.13864459397191	0.160465410257081	0.844828250805678
ENSG00000104774	MAN2B1	-0.188883100640846	-1.13988090615557	0.16050602605474	0.844828250805678
ENSG00000119661	DNAL1	-0.132696662110032	-1.09634105009175	0.160547896391152	0.844828250805678
ENSG00000166225	FRS2	-0.219236991960131	-1.16411774867856	0.1605703138659	0.844828250805678
ENSG00000167657	DAPK3	0.499588567302378	1.41381030962399	0.160591935051085	0.844828250805678
ENSG00000008323	PLEKHG6	0.136609534880705	1.09931857869799	0.160604968825057	0.844828250805678
ENSG00000128607	KLHDC10	-0.144131283193122	-1.10506503956874	0.160630069660662	0.844828250805678
ENSG00000160862	AZGP1	0.14882649371406	1.1086673012764	0.16066003239711	0.844828250805678
ENSG00000135749	PCNX2	0.134972453891061	1.09807184754356	0.160683286111554	0.844828250805678
ENSG00000189149	CRYM-AS1	0.139999287795238	1.10190457190726	0.160700545671522	0.844828250805678
ENSG00000265142	MIR133A1HG	-0.120591395068882	-1.08718043235583	0.160760985738296	0.844828250805678
ENSG00000198663	C6orf89	-0.164608499026876	-1.12086187093916	0.160884417670735	0.844828250805678
ENSG00000169218	RSPO1	0.140944073610727	1.10262641868578	0.160909198742237	0.844828250805678
ENSG00000160193	WDR4	0.13203432841186	1.09583784120647	0.161064844579861	0.844828250805678
ENSG00000095587	TLL2	-0.150325110026432	-1.10981954072307	0.161065486465488	0.844828250805678
ENSG00000183753	BPY2	-0.146470563645401	-1.10685831804828	0.161066194654549	0.844828250805678
ENSG00000256025	CACNA1C-AS4	0.131211675222654	1.09521315096131	0.161095650834226	0.844828250805678
ENSG00000229809	ZNF688	-0.130076227142127	-1.09435152157817	0.161208623771266	0.844828250805678
ENSG00000229765		-0.195594150730141	-1.14519569390813	0.16122905055156	0.844828250805678
ENSG00000182508	LHFPL1	-0.198954702577663	-1.14786637283269	0.161247038668599	0.844828250805678
ENSG00000071626	DAZAP1	0.133928004303456	1.09727717811608	0.161259858948739	0.844828250805678
ENSG00000253522	MIR3142HG	-0.218515929180227	-1.16353606493841	0.161347978330791	0.844828250805678
ENSG00000102780	DGKH	-0.159845383713888	-1.11716740276695	0.161397334842412	0.844828250805678
ENSG00000166118	SPATA19	-0.152767373441537	-1.11169988763506	0.161430651256359	0.844828250805678
ENSG00000142511	GPR32	0.155383748292592	1.11371782114336	0.16148393438229	0.844828250805678
ENSG00000269405	NXF2	-0.154370953236492	-1.11293624774216	0.161503464621807	0.844828250805678
ENSG00000119523	ALG2	0.141647715659719	1.10316433108169	0.161520088278796	0.844828250805678
ENSG00000249031	SUMO2P6	-0.163771610026639	-1.12021186180698	0.161556425961065	0.844828250805678
ENSG00000070087	PFN2	0.125584667502413	1.09094976207947	0.161579774945911	0.844828250805678
ENSG00000049249	TNFRSF9	0.136591258425984	1.09930465231827	0.1616130602555	0.844828250805678
ENSG00000178150	ZNF114	0.224320410109494	1.1682268188918	0.16164264737244	0.844828250805678
ENSG00000176714	CCDC121	0.170287773077934	1.12528292147287	0.161660062634192	0.844828250805678
ENSG00000259423		-0.176284082914092	-1.12996969643387	0.161688659192898	0.844828250805678
ENSG00000218823	PAPOLB	0.129296489967902	1.09376021434692	0.161700482823417	0.844828250805678
ENSG00000196357	ZNF565	-0.201213578065713	-1.14966503303752	0.161754396957244	0.844828250805678
ENSG00000092871	RFFL	-0.165679556367354	-1.12169430817596	0.161780892310556	0.844828250805678
ENSG00000263528	IKBKE	-0.149146732169703	-1.10891342211382	0.161931902315723	0.844828250805678
ENSG00000207639	MIR193B	0.141043944177646	1.10270275064369	0.161972946949174	0.844828250805678
ENSG00000162676	GFI1	0.163139556943676	1.11972119796837	0.161985993225588	0.844828250805678
ENSG00000226562	CYP4F26P	-0.172486040954302	-1.12699884811168	0.161988541992416	0.844828250805678
ENSG00000248459		0.14131830388756	1.10291247339662	0.161993092347684	0.844828250805678
ENSG00000250733	C8orf17	-0.13875846413528	-1.10095726050904	0.16199865016876	0.844828250805678
ENSG00000118515	SGK1	-0.173591704106587	-1.12786289676788	0.161999898193113	0.844828250805678
ENSG00000103381	CPPED1	0.158460321296931	1.11609537852749	0.162014686536493	0.844828250805678
ENSG00000184160	ADRA2C	-0.136737017223602	-1.09941572320604	0.162022578295537	0.844828250805678
ENSG00000204130	RUFY2	-0.173524562688682	-1.12781040850815	0.162038412800926	0.844828250805678
ENSG00000281896		-0.195580308098002	-1.14518470582941	0.162052593021023	0.844828250805678
ENSG00000196289	BECN2	-0.136705377847025	-1.09939161246492	0.162077509402712	0.844828250805678
ENSG00000254802		-0.129121776105657	-1.09362776535705	0.162121402154749	0.844828250805678
ENSG00000132570	PCBD2	0.172400240968971	1.12693182520899	0.162219891818192	0.844828250805678
ENSG00000131652	THOC6	-0.134077725515704	-1.09739105817362	0.16228465212257	0.844828250805678
ENSG00000258804	LINC01148	-0.16750747794142	-1.12311641655236	0.162397031425692	0.844828250805678
ENSG00000188060	RAB42	0.128252883640223	1.092969304072	0.16242582077775	0.844828250805678
ENSG00000230091	TMEM254-AS1	-0.159165205163796	-1.11664082286999	0.162443551134994	0.844828250805678
ENSG00000261461	UBE2MP1	-0.151621316374623	-1.11081711923428	0.162568221661041	0.844828250805678
ENSG00000187758	ADH1A	-0.131726001705082	-1.09560366838338	0.162583759644591	0.844828250805678
ENSG00000148331	ASB6	-0.165170198810389	-1.12129835296092	0.162601281286483	0.844828250805678
ENSG00000204700	OR2J2	0.1430885703955	1.10426663857289	0.162618806859733	0.844828250805678
ENSG00000257408		-0.135587380367607	-1.09853998346794	0.162653897226835	0.844828250805678
ENSG00000254798	TFAMP2	0.153789974927224	1.11248815467585	0.162658142260311	0.844828250805678
ENSG00000115241	PPM1G	-0.11437109365241	-1.0825030528797	0.162691854556349	0.844828250805678
ENSG00000234616	JRK	-0.113238335392464	-1.08165343950087	0.162695383224132	0.844828250805678
ENSG00000164675	IQUB	0.159214992076182	1.11667935842776	0.162699073019168	0.844828250805678
ENSG00000159403	C1R	-0.167893412911412	-1.12341690131833	0.162716567397783	0.844828250805678
ENSG00000256092		0.216803284766038	1.16215563376056	0.162753752345595	0.844828250805678
ENSG00000159267	HLCS	-0.149295578715668	-1.10902783745663	0.162760348113556	0.844828250805678
ENSG00000211802	TRAV22	-0.14918083242038	-1.1089396332475	0.162784304311333	0.844828250805678
ENSG00000151657	KIN	0.126273723370428	1.09147094282869	0.16279906371735	0.844828250805678
ENSG00000214402	LCNL1	0.320275340535962	1.24856881741581	0.162803851868226	0.844828250805678
ENSG00000171433	GLOD5	-0.178404829221363	-1.13163196128004	0.162824542884718	0.844828250805678
ENSG00000205846	CLEC6A	0.193363632816147	1.14342650095935	0.162831003579506	0.844828250805678
ENSG00000245910	SNHG6	0.1273070489099	1.09225298530671	0.162850849492069	0.844828250805678
ENSG00000101049	SGK2	-0.120743841094795	-1.08729531809983	0.162910583022921	0.844828250805678
ENSG00000174130	TLR6	0.141784683720626	1.10326906939977	0.162947481497075	0.844828250805678
ENSG00000120075	HOXB5	0.148084513011456	1.10809725825188	0.162955779618364	0.844828250805678
ENSG00000163873	GRIK3	-0.146724511597786	-1.1070531680586	0.162979856265275	0.844828250805678
ENSG00000107614	TRDMT1	0.165074639695643	1.12122408450752	0.163003247981835	0.844828250805678
ENSG00000094661	OR1I1	-0.125819930016236	-1.09112767945236	0.16302546365262	0.844828250805678
ENSG00000214226	C17orf67	0.179522000269704	1.13250859566275	0.163035002058418	0.844828250805678
ENSG00000146373	RNF217	0.165518918480684	1.12156941929306	0.163036951436466	0.844828250805678
ENSG00000180900	SCRIB	0.129545797655696	1.09394924001375	0.163072034502496	0.844828250805678
ENSG00000155846	PPARGC1B	0.273322254866621	1.20858777555598	0.163077516236576	0.844828250805678
ENSG00000176231	OR10H4	-0.152754172971272	-1.11168971577354	0.163116414302496	0.844828250805678
ENSG00000173198	CYSLTR1	-0.144673953837844	-1.10548078866389	0.163126913901818	0.844828250805678
ENSG00000203730	TEDDM1	0.157152067896229	1.11508374841937	0.163157943872592	0.844828250805678
ENSG00000198930	CSAG1	0.160320496049952	1.11753537202451	0.16316312593584	0.844828250805678
ENSG00000023839	ABCC2	-0.121748656710687	-1.0880528668804	0.163220740597555	0.844828250805678
ENSG00000121743	GJA3	-0.177137979142512	-1.13063869607317	0.163283585514261	0.844828250805678
ENSG00000176882		-0.167117607450942	-1.12281294923832	0.163284354222402	0.844828250805678
ENSG00000157214	STEAP2	0.153890276766067	1.11256550192072	0.163307111667146	0.844828250805678
ENSG00000064995	TAF11	0.143432768872541	1.10453012616291	0.163312558867114	0.844828250805678
ENSG00000118689	FOXO3	-0.184727605803701	-1.13660235191601	0.163315770515252	0.844828250805678
ENSG00000164122	ASB5	-0.152874701862479	-1.11178259494914	0.163316367821515	0.844828250805678
ENSG00000006042	TMEM98	-0.392830929422042	-1.31296724873293	0.163480119978135	0.844828250805678
ENSG00000189167	ZAR1L	0.164218912754798	1.12055923356182	0.163525070429776	0.844828250805678
ENSG00000093134	VNN3	-0.216805244452818	-1.16215721237732	0.163537559298292	0.844828250805678
ENSG00000108179	PPIF	0.140900582424847	1.10259317963916	0.16362219101721	0.844828250805678
ENSG00000135437	RDH5	0.257554646661842	1.19545070966352	0.163625775055203	0.844828250805678
ENSG00000181273	OR5AK2	0.155909989680376	1.11412413800108	0.163642032714711	0.844828250805678
ENSG00000129911	KLF16	0.110732237247598	1.07977613586654	0.163650864375502	0.844828250805678
ENSG00000165312	OTUD1	-0.144780080190995	-1.10556211212899	0.163691892803969	0.844828250805678
ENSG00000249908	BRD9P2	0.150858985470091	1.11023031016913	0.163703738760417	0.844828250805678
ENSG00000090621	PABPC4	0.145092450568334	1.10580151285738	0.163853789914359	0.844828250805678
ENSG00000168124	OR1F1	-0.249600642690748	-1.18887797210399	0.163859017067047	0.844828250805678
ENSG00000204278	TMEM235	-0.189779928108512	-1.14058971452047	0.163863298167917	0.844828250805678
ENSG00000136108	CKAP2	0.214361920706999	1.16019066844178	0.163922382052882	0.844828250805678
ENSG00000144229	THSD7B	0.132782315155337	1.09640614197506	0.163922803871146	0.844828250805678
ENSG00000271034		0.147294020491729	1.10749026742139	0.163965931120065	0.844828250805678
ENSG00000147601	TERF1	0.174741471845332	1.12876211469882	0.163977883283257	0.844828250805678
ENSG00000274020	LINC01138	0.162087959853668	1.11890531763383	0.16400329210514	0.844828250805678
ENSG00000237943	PRKCQ-AS1	-0.201693128991533	-1.15004724449261	0.164004013402106	0.844828250805678
ENSG00000196652	ZKSCAN5	0.212934495347853	1.1590433250836	0.164020850235612	0.844828250805678
ENSG00000099290	WASHC2A	-0.238353341831146	-1.17964547316871	0.164047105807797	0.844828250805678
ENSG00000153684	GOLGA8F	0.12041625603351	1.08704845978381	0.164115164094817	0.844828250805678
ENSG00000166143	PPP1R14D	-0.150856372266937	-1.11022829917261	0.164125937505202	0.844828250805678
ENSG00000249840	GAPDHP76	0.18659483612797	1.13807436943833	0.164147227998978	0.844828250805678
ENSG00000182162	P2RY8	-0.145024705119556	-1.10574958832809	0.164149423520195	0.844828250805678
ENSG00000106133	NSUN5P2	-0.140372688784872	-1.10218980579037	0.164166017073644	0.844828250805678
ENSG00000196550	FAM72A	0.132962765303584	1.09654328740008	0.164173528477486	0.844828250805678
ENSG00000262075		-0.144753458358279	-1.10554171154729	0.164179726281427	0.844828250805678
ENSG00000113319	RASGRF2	-0.231843406549169	-1.17433449931771	0.164251772559199	0.844828250805678
ENSG00000128602	SMO	0.239630318782873	1.18069007851344	0.164280296712308	0.844828250805678
ENSG00000076984	MAP2K7	0.149800419585324	1.1094159863953	0.164350105097523	0.844828250805678
ENSG00000166169	POLL	0.154241622160762	1.11283648252041	0.164357793148371	0.844828250805678
ENSG00000064205	WISP2	0.159706406388324	1.11705978926902	0.164370823906909	0.844828250805678
ENSG00000137463	MGARP	0.199639275702113	1.14841117607323	0.164423775896524	0.844828250805678
ENSG00000235370	DNM1P51	0.157439388599299	1.11530584563535	0.16444729984465	0.844828250805678
ENSG00000108312	UBTF	0.186973050677575	1.13837276424736	0.164450856781923	0.844828250805678
ENSG00000208006	MIR16-1	0.134317753037499	1.09757365114145	0.164472381964893	0.844828250805678
ENSG00000147647	DPYS	0.16960595390916	1.12475123724724	0.164490838831041	0.844828250805678
ENSG00000183695	MRGPRX2	0.131429066234703	1.09537819445809	0.164518511426942	0.844828250805678
ENSG00000112486	CCR6	0.14898256495301	1.10878724376876	0.164545424832737	0.844828250805678
ENSG00000082512	TRAF5	-0.158396744132608	-1.1160461951493	0.164591521820041	0.844828250805678
ENSG00000233987		0.170276611455134	1.12527421558938	0.164607274581025	0.844828250805678
ENSG00000139687	RB1	-0.221009637365074	-1.16554898410681	0.164640213879371	0.844828250805678
